,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD,type,color
268,2019-12-31 07-AM,ETHUSD,132.17,132.17,131.64,131.85,14.07,1853.34,Rise,2
269,2019-12-31 06-AM,ETHUSD,132.17,132.17,132.17,132.17,0.0,0.0,Rise,2
270,2019-12-31 05-AM,ETHUSD,131.01,132.41,130.91,132.17,23.6,3104.33,Stag,1
271,2019-12-31 04-AM,ETHUSD,130.84,131.21,130.84,131.01,6.502000000000001,851.74,Fall,0
272,2019-12-31 03-AM,ETHUSD,130.82,131.24,130.82,130.84,0.2802,36.73,Fall,0
273,2019-12-31 02-AM,ETHUSD,131.22,131.39,130.82,130.82,8.811,1157.21,Fall,0
274,2019-12-31 01-AM,ETHUSD,130.86,131.3,130.86,131.22,23.33,3062.17,Rise,2
275,2019-12-31 12-AM,ETHUSD,131.19,131.19,130.62,130.86,12.58,1646.01,Fall,0
276,2019-12-30 11-PM,ETHUSD,131.84,131.84,131.19,131.19,11.4,1495.93,Rise,2
277,2019-12-30 10-PM,ETHUSD,131.56,131.87,131.5,131.84,60.24,7930.69,Rise,2
278,2019-12-30 09-PM,ETHUSD,131.67,131.74,131.42,131.56,52.0,6842.4,Fall,0
279,2019-12-30 08-PM,ETHUSD,131.16,131.67,131.11,131.67,55.03,7234.15,Rise,2
280,2019-12-30 07-PM,ETHUSD,131.15,131.16,130.76,131.16,20.99,2748.11,Fall,0
281,2019-12-30 06-PM,ETHUSD,131.15,131.26,131.13,131.15,8.439,1107.24,Fall,0
282,2019-12-30 05-PM,ETHUSD,131.11,131.15,130.59,131.15,9.65,1264.2,Stag,1
283,2019-12-30 04-PM,ETHUSD,129.89,131.11,129.89,131.11,89.74,11705.13,Fall,0
284,2019-12-30 03-PM,ETHUSD,131.0,131.0,129.81,129.89,46.35,6033.95,Fall,0
285,2019-12-30 02-PM,ETHUSD,132.0,132.34,131.0,131.0,4.027,529.24,Rise,2
286,2019-12-30 01-PM,ETHUSD,132.76,132.76,131.3,132.0,39.61,5229.31,Rise,2
287,2019-12-30 12-PM,ETHUSD,133.14,133.44,132.75,132.76,29.81,3962.5,Rise,2
288,2019-12-30 11-AM,ETHUSD,133.02,133.14,132.66,133.14,21.15,2810.14,Rise,2
289,2019-12-30 10-AM,ETHUSD,133.33,133.65,132.38,133.02,31.96,4256.14,Fall,0
290,2019-12-30 09-AM,ETHUSD,134.61,134.8,133.33,133.33,24.2,3254.11,Rise,2
291,2019-12-30 08-AM,ETHUSD,135.08,135.08,134.61,134.61,3.5589999999999997,480.12,Rise,2
292,2019-12-30 07-AM,ETHUSD,134.34,135.57,134.34,135.08,17.55,2370.99,Rise,2
293,2019-12-30 06-AM,ETHUSD,135.1,135.1,134.34,134.34,21.09,2834.95,Fall,0
294,2019-12-30 05-AM,ETHUSD,135.21,135.21,134.93,135.1,21.98,2965.59,Rise,2
295,2019-12-30 04-AM,ETHUSD,134.09,135.32,133.87,135.21,12.11,1626.95,Rise,2
296,2019-12-30 03-AM,ETHUSD,134.15,134.23,133.98,134.09,8.467,1134.96,Fall,0
297,2019-12-30 02-AM,ETHUSD,134.11,134.25,133.97,134.15,2.3209999999999997,311.16,Rise,2
298,2019-12-30 01-AM,ETHUSD,133.7,134.4,133.65,134.11,14.65,1962.92,Fall,0
299,2019-12-30 12-AM,ETHUSD,134.28,134.28,133.33,133.7,5.572,745.87,Fall,0
300,2019-12-29 11-PM,ETHUSD,135.06,135.32,134.28,134.28,21.31,2880.82,Rise,2
301,2019-12-29 10-PM,ETHUSD,134.62,135.56,134.62,135.06,56.63,7652.34,Rise,2
302,2019-12-29 09-PM,ETHUSD,134.35,134.85,133.07,134.62,62.73,8398.36,Fall,0
303,2019-12-29 08-PM,ETHUSD,134.66,137.91,134.35,134.35,113.04,15345.75,Fall,0
304,2019-12-29 07-PM,ETHUSD,133.48,134.75,133.18,134.66,20.74,2777.18,Rise,2
305,2019-12-29 06-PM,ETHUSD,133.3,133.71,133.3,133.48,104.15,13890.23,Fall,0
306,2019-12-29 05-PM,ETHUSD,132.72,133.3,132.31,133.3,2.372,314.72,Fall,0
307,2019-12-29 04-PM,ETHUSD,132.3,133.6,132.2,132.72,29.88,3966.76,Fall,0
308,2019-12-29 03-PM,ETHUSD,130.69,132.3,130.53,132.3,86.72,11411.59,Fall,0
309,2019-12-29 02-PM,ETHUSD,130.72,131.67,130.59,130.69,58.19,7636.97,Fall,0
310,2019-12-29 01-PM,ETHUSD,130.78,131.0,129.98,130.72,39.01,5089.95,Rise,2
311,2019-12-29 12-PM,ETHUSD,128.98,130.87,128.98,130.78,61.46,7978.16,Rise,2
312,2019-12-29 11-AM,ETHUSD,128.08,128.98,128.08,128.98,26.23,3369.31,Fall,0
313,2019-12-29 10-AM,ETHUSD,128.05,128.08,128.0,128.08,6.18,791.43,Fall,0
314,2019-12-29 09-AM,ETHUSD,128.43,128.43,127.94,128.05,1.804,231.08,Fall,0
315,2019-12-29 08-AM,ETHUSD,128.25,128.71,128.25,128.43,8.142000000000001,1047.9,Rise,2
316,2019-12-29 07-AM,ETHUSD,128.61,128.61,128.25,128.25,1.45,186.15,Fall,0
317,2019-12-29 06-AM,ETHUSD,127.86,128.61,127.86,128.61,53.63,6881.04,Rise,2
318,2019-12-29 05-AM,ETHUSD,127.95,127.95,127.55,127.86,3.5980000000000003,459.33,Fall,0
319,2019-12-29 04-AM,ETHUSD,128.12,128.12,127.79,127.95,3.8510000000000004,492.09,Rise,2
320,2019-12-29 03-AM,ETHUSD,127.68,128.12,127.68,128.12,10.1,1293.18,Rise,2
321,2019-12-29 02-AM,ETHUSD,127.55,127.68,127.55,127.68,2.396,305.86,Fall,0
322,2019-12-29 01-AM,ETHUSD,127.9,127.9,127.43,127.55,8.916,1136.49,Fall,0
323,2019-12-29 12-AM,ETHUSD,128.01,128.01,127.9,127.9,0.8336,106.61,Rise,2
324,2019-12-28 11-PM,ETHUSD,127.84,128.11,127.84,128.01,6.895,883.15,Rise,2
325,2019-12-28 10-PM,ETHUSD,128.61,128.61,127.83,127.84,22.07,2822.35,Fall,0
326,2019-12-28 09-PM,ETHUSD,128.61,128.61,128.61,128.61,0.0,0.0,Rise,2
327,2019-12-28 08-PM,ETHUSD,128.82,128.82,128.61,128.61,1.024,131.71,Stag,1
328,2019-12-28 07-PM,ETHUSD,128.52,129.29,128.52,128.82,364.67,47061.84,Rise,2
329,2019-12-28 06-PM,ETHUSD,129.1,129.21,128.34,128.52,263.43,33957.96,Fall,0
330,2019-12-28 05-PM,ETHUSD,128.05,129.14,128.01,129.1,29.76,3814.83,Rise,2
331,2019-12-28 04-PM,ETHUSD,127.59,128.05,127.14,128.05,17.48,2234.28,Fall,0
332,2019-12-28 03-PM,ETHUSD,127.84,127.97,127.04,127.59,57.47,7345.25,Fall,0
333,2019-12-28 02-PM,ETHUSD,127.26,127.84,127.26,127.84,10.26,1308.84,Rise,2
334,2019-12-28 01-PM,ETHUSD,127.38,127.4,127.26,127.26,15.15,1930.1,Fall,0
335,2019-12-28 12-PM,ETHUSD,127.5,127.5,127.05,127.38,4.966,632.54,Rise,2
336,2019-12-28 11-AM,ETHUSD,127.5,127.5,127.5,127.5,0.0,0.0,Rise,2
337,2019-12-28 10-AM,ETHUSD,127.19,127.5,126.98,127.5,20.6,2622.16,Stag,1
338,2019-12-28 09-AM,ETHUSD,126.72,127.19,126.72,127.19,0.8143,103.55,Fall,0
339,2019-12-28 08-AM,ETHUSD,126.8,127.02,126.72,126.72,12.2,1546.89,Fall,0
340,2019-12-28 07-AM,ETHUSD,127.27,127.29,126.8,126.8,14.94,1899.46,Rise,2
341,2019-12-28 06-AM,ETHUSD,127.67,128.26,127.27,127.27,32.12,4106.04,Rise,2
342,2019-12-28 05-AM,ETHUSD,127.26,127.67,127.26,127.67,134.46,17158.2,Rise,2
343,2019-12-28 04-AM,ETHUSD,126.74,127.37,126.74,127.26,1.8090000000000002,229.74,Fall,0
344,2019-12-28 03-AM,ETHUSD,126.77,126.91,126.74,126.74,0.8383,106.36,Fall,0
345,2019-12-28 02-AM,ETHUSD,127.38,127.84,126.77,126.77,50.13,6379.14,Rise,2
346,2019-12-28 01-AM,ETHUSD,127.46,127.97,127.38,127.38,1.4369999999999998,183.06,Rise,2
347,2019-12-28 12-AM,ETHUSD,127.58,127.58,127.46,127.46,0.04503,5.739,Rise,2
348,2019-12-27 11-PM,ETHUSD,126.39,126.43,126.29,126.43,5.551,701.73,Fall,0
349,2019-12-27 10-PM,ETHUSD,125.69,126.4,125.69,126.39,4.887,615.92,Fall,0
350,2019-12-27 09-PM,ETHUSD,125.52,125.69,125.39,125.69,0.5421,68.11,Fall,0
351,2019-12-27 08-PM,ETHUSD,125.37,125.52,125.21,125.52,9.062999999999999,1135.8,Fall,0
352,2019-12-27 07-PM,ETHUSD,125.31,125.54,125.31,125.37,1.167,146.38,Fall,0
353,2019-12-27 06-PM,ETHUSD,124.89,125.5,124.89,125.31,15.51,1943.65,Fall,0
354,2019-12-27 05-PM,ETHUSD,125.0,125.07,124.7,124.89,20.46,2557.7,Fall,0
355,2019-12-27 04-PM,ETHUSD,125.48,126.56,124.86,125.0,45.86,5746.3,Rise,2
356,2019-12-27 03-PM,ETHUSD,124.58,125.94,124.58,125.48,13.44,1690.58,Rise,2
357,2019-12-27 02-PM,ETHUSD,124.15,124.58,124.15,124.58,22.63,2810.48,Fall,0
358,2019-12-27 01-PM,ETHUSD,124.68,125.37,124.11,124.15,29.44,3660.05,Fall,0
359,2019-12-27 12-PM,ETHUSD,123.41,124.73,122.93,124.68,56.51,6992.88,Rise,2
360,2019-12-27 11-AM,ETHUSD,124.67,124.67,122.22,123.41,41.3,5107.96,Fall,0
361,2019-12-27 10-AM,ETHUSD,124.43,124.71,124.15,124.67,40.4,5025.75,Rise,2
362,2019-12-27 09-AM,ETHUSD,124.79,124.79,124.23,124.43,62.66,7799.04,Fall,0
363,2019-12-27 08-AM,ETHUSD,124.9,124.9,124.72,124.79,5.641,703.8,Rise,2
364,2019-12-27 07-AM,ETHUSD,124.93,124.93,124.23,124.9,32.31,4026.55,Rise,2
365,2019-12-27 06-AM,ETHUSD,125.23,125.23,124.89,124.93,15.71,1962.14,Rise,2
366,2019-12-27 05-AM,ETHUSD,125.35,125.35,124.92,125.23,14.18,1773.38,Rise,2
367,2019-12-27 04-AM,ETHUSD,125.96,126.04,125.35,125.35,16.0,2008.65,Rise,2
368,2019-12-27 03-AM,ETHUSD,126.04,126.12,125.8,125.96,48.77,6144.33,Rise,2
369,2019-12-27 02-AM,ETHUSD,125.34,126.24,125.34,126.04,106.35,13375.24,Rise,2
370,2019-12-27 01-AM,ETHUSD,125.31,125.34,125.25,125.34,5.925,742.16,Fall,0
371,2019-12-27 12-AM,ETHUSD,125.42,125.42,125.31,125.31,0.7138,89.45,Fall,0
372,2019-12-26 11-PM,ETHUSD,124.99,125.48,124.99,125.48,3.875,485.42,Rise,2
373,2019-12-26 10-PM,ETHUSD,126.08,126.08,124.55,124.99,80.79,10103.85,Fall,0
374,2019-12-26 09-PM,ETHUSD,127.5,127.5,126.08,126.08,133.41,16927.76,Rise,2
375,2019-12-26 08-PM,ETHUSD,128.78,128.87,127.5,127.5,45.61,5839.43,Rise,2
376,2019-12-26 07-PM,ETHUSD,128.5,131.94,128.3,128.78,337.82,43795.94,Rise,2
377,2019-12-26 06-PM,ETHUSD,128.95,128.95,128.4,128.5,43.64,5613.01,Fall,0
378,2019-12-26 05-PM,ETHUSD,127.92,128.95,127.92,128.95,159.61,20522.42,Rise,2
379,2019-12-26 04-PM,ETHUSD,125.28,128.32,125.28,127.92,416.99,52380.12,Fall,0
380,2019-12-26 03-PM,ETHUSD,125.29,125.29,125.22,125.28,3891.59,487524.6,Fall,0
381,2019-12-26 02-PM,ETHUSD,125.42,125.42,125.2,125.29,120.43,15088.32,Rise,2
382,2019-12-26 01-PM,ETHUSD,125.12,125.42,125.01,125.42,10.8,1350.77,Rise,2
383,2019-12-26 12-PM,ETHUSD,124.84,125.26,124.84,125.12,70.71,8846.48,Fall,0
384,2019-12-26 11-AM,ETHUSD,125.12,125.12,124.84,124.84,5.0089999999999995,625.92,Fall,0
385,2019-12-26 10-AM,ETHUSD,125.15,125.29,125.11,125.12,14.12,1767.32,Rise,2
386,2019-12-26 09-AM,ETHUSD,125.66,125.66,125.15,125.15,43.61,5461.33,Rise,2
387,2019-12-26 08-AM,ETHUSD,124.41,125.66,124.41,125.66,20.77,2607.33,Rise,2
388,2019-12-26 07-AM,ETHUSD,124.41,124.41,124.41,124.41,0.0,0.0,Fall,0
389,2019-12-26 06-AM,ETHUSD,124.34,124.41,124.34,124.41,6.081,756.48,Stag,1
390,2019-12-26 05-AM,ETHUSD,124.46,124.56,124.34,124.34,5.004,622.42,Fall,0
391,2019-12-26 04-AM,ETHUSD,125.06,125.06,124.46,124.46,3.04,378.37,Rise,2
392,2019-12-26 03-AM,ETHUSD,125.06,125.06,125.06,125.06,0.0,0.0,Rise,2
393,2019-12-26 02-AM,ETHUSD,124.73,125.06,124.58,125.06,49.24,6142.77,Stag,1
394,2019-12-26 01-AM,ETHUSD,124.49,124.75,124.44,124.73,0.2086,25.98,Fall,0
395,2019-12-26 12-AM,ETHUSD,125.0,125.0,124.49,124.49,18.45,2298.24,Fall,0
396,2019-12-25 11-PM,ETHUSD,125.3,125.3,124.44,124.8,247.23,30832.32,Rise,2
397,2019-12-25 10-PM,ETHUSD,125.55,125.68,125.14,125.3,20.63,2584.32,Rise,2
398,2019-12-25 09-PM,ETHUSD,125.64,125.64,125.11,125.55,2.31,289.39,Rise,2
399,2019-12-25 08-PM,ETHUSD,125.31,125.78,125.31,125.64,13.78,1732.46,Rise,2
400,2019-12-25 07-PM,ETHUSD,124.62,125.49,124.62,125.31,11.44,1432.48,Fall,0
401,2019-12-25 06-PM,ETHUSD,124.45,124.62,124.45,124.62,0.7363,91.72,Fall,0
402,2019-12-25 05-PM,ETHUSD,123.88,124.45,123.83,124.45,70.14,8701.07,Fall,0
403,2019-12-25 04-PM,ETHUSD,124.47,124.53,123.49,123.88,58.18,7203.34,Fall,0
404,2019-12-25 03-PM,ETHUSD,124.2,124.47,123.92,124.47,35.56,4420.84,Rise,2
405,2019-12-25 02-PM,ETHUSD,124.09,124.24,123.67,124.2,46.91,5815.99,Fall,0
406,2019-12-25 01-PM,ETHUSD,124.45,124.45,124.03,124.09,25.9,3213.71,Fall,0
407,2019-12-25 12-PM,ETHUSD,124.39,125.13,124.0,124.45,42.98,5360.23,Rise,2
408,2019-12-25 11-AM,ETHUSD,124.66,124.66,124.12,124.39,15.95,1982.66,Fall,0
409,2019-12-25 10-AM,ETHUSD,125.22,125.59,124.16,124.66,42.96,5355.22,Rise,2
410,2019-12-25 09-AM,ETHUSD,126.0,126.0,125.22,125.22,14.27,1794.1,Rise,2
411,2019-12-25 08-AM,ETHUSD,125.73,126.22,125.67,126.0,36.84,4645.49,Rise,2
412,2019-12-25 07-AM,ETHUSD,125.18,125.73,124.2,125.73,198.92,24812.5,Fall,0
413,2019-12-25 06-AM,ETHUSD,125.94,125.94,124.42,125.18,125.32,15653.42,Fall,0
414,2019-12-25 05-AM,ETHUSD,126.24,126.24,125.94,125.94,3.161,398.04,Rise,2
415,2019-12-25 04-AM,ETHUSD,125.8,126.24,125.8,126.24,15.79,1992.95,Rise,2
416,2019-12-25 03-AM,ETHUSD,125.97,125.97,125.8,125.8,4.688,589.78,Fall,0
417,2019-12-25 02-AM,ETHUSD,126.43,126.43,125.85,125.97,94.54,11906.62,Rise,2
418,2019-12-25 01-AM,ETHUSD,128.02,128.02,125.73,126.43,79.97,10085.03,Rise,2
419,2019-12-25 12-AM,ETHUSD,128.02,128.02,128.02,128.02,0.0,0.0,Rise,2
420,2019-12-24 11-PM,ETHUSD,128.01,128.27,128.01,128.02,0.3701,47.46,Stag,1
421,2019-12-24 10-PM,ETHUSD,128.23,128.23,127.8,128.01,51.59,6597.52,Fall,0
422,2019-12-24 09-PM,ETHUSD,127.55,128.31,127.55,128.23,3.0410000000000004,390.09,Rise,2
423,2019-12-24 08-PM,ETHUSD,127.72,127.76,127.51,127.55,34.07,4346.09,Fall,0
424,2019-12-24 07-PM,ETHUSD,127.39,128.0,127.3,127.72,31.63,4040.55,Rise,2
425,2019-12-24 06-PM,ETHUSD,127.54,127.82,127.21,127.39,28.86,3679.09,Fall,0
426,2019-12-24 05-PM,ETHUSD,128.29,128.29,127.43,127.54,114.01,14578.65,Rise,2
427,2019-12-24 04-PM,ETHUSD,127.6,128.29,127.17,128.29,95.43,12212.19,Rise,2
428,2019-12-24 03-PM,ETHUSD,128.39,128.39,127.58,127.6,38.03,4853.6,Fall,0
429,2019-12-24 02-PM,ETHUSD,128.32,129.37,128.32,128.39,53.09,6832.69,Rise,2
430,2019-12-24 01-PM,ETHUSD,128.32,128.32,128.22,128.32,64.47,8272.79,Fall,0
431,2019-12-24 12-PM,ETHUSD,128.46,128.49,128.32,128.32,19.95,2561.18,Stag,1
432,2019-12-24 11-AM,ETHUSD,128.28,128.46,128.17,128.46,3.891,498.92,Rise,2
433,2019-12-24 10-AM,ETHUSD,128.23,128.56,128.23,128.28,1.091,139.97,Fall,0
434,2019-12-24 09-AM,ETHUSD,128.37,128.37,127.97,128.23,12.91,1655.69,Fall,0
435,2019-12-24 08-AM,ETHUSD,127.13,128.42,126.7,128.37,51.65,6581.06,Rise,2
436,2019-12-24 07-AM,ETHUSD,128.04,128.04,126.65,127.13,117.46,14925.41,Fall,0
437,2019-12-24 06-AM,ETHUSD,128.09,128.15,128.0,128.04,14.77,1892.04,Rise,2
438,2019-12-24 05-AM,ETHUSD,127.86,128.13,127.84,128.09,30.64,3921.28,Rise,2
439,2019-12-24 04-AM,ETHUSD,127.67,127.86,127.67,127.86,3.654,467.04,Fall,0
440,2019-12-24 03-AM,ETHUSD,128.07,128.07,127.58,127.67,7.91,1009.76,Fall,0
441,2019-12-24 02-AM,ETHUSD,127.74,128.07,127.74,128.07,7.73,989.07,Rise,2
442,2019-12-24 01-AM,ETHUSD,128.33,128.49,127.74,127.74,24.05,3078.59,Fall,0
443,2019-12-24 12-AM,ETHUSD,127.94,128.33,127.86,128.33,55.46,7100.0,Rise,2
444,2019-12-23 11-PM,ETHUSD,126.68,128.28,126.68,128.04,12.38,1584.87,Fall,0
445,2019-12-23 10-PM,ETHUSD,127.44,127.44,126.48,126.68,25.95,3294.47,Fall,0
446,2019-12-23 09-PM,ETHUSD,128.96,128.96,126.46,127.44,75.1,9588.04,Rise,2
447,2019-12-23 08-PM,ETHUSD,129.0,129.0,128.78,128.96,13.56,1748.12,Rise,2
448,2019-12-23 07-PM,ETHUSD,129.11,129.2,128.72,129.0,70.06,9042.35,Rise,2
449,2019-12-23 06-PM,ETHUSD,129.35,129.69,129.06,129.11,38.19,4936.21,Rise,2
450,2019-12-23 05-PM,ETHUSD,131.59,131.96,128.39,129.35,99.42,12937.55,Rise,2
451,2019-12-23 04-PM,ETHUSD,133.43,134.24,131.42,131.59,160.05,21238.66,Rise,2
452,2019-12-23 03-PM,ETHUSD,132.97,133.49,132.81,133.43,53.14,7072.22,Rise,2
453,2019-12-23 02-PM,ETHUSD,132.96,133.43,132.58,132.97,22.85,3039.29,Fall,0
454,2019-12-23 01-PM,ETHUSD,133.1,133.85,132.96,132.96,141.34,18828.78,Fall,0
455,2019-12-23 12-PM,ETHUSD,133.01,133.1,133.0,133.1,7.641,1016.31,Rise,2
456,2019-12-23 11-AM,ETHUSD,133.17,133.17,132.26,133.01,224.81,29809.29,Fall,0
457,2019-12-23 10-AM,ETHUSD,132.56,133.33,132.56,133.17,16.02,2131.81,Rise,2
458,2019-12-23 09-AM,ETHUSD,132.6,132.6,132.33,132.56,12.35,1636.54,Fall,0
459,2019-12-23 08-AM,ETHUSD,131.96,132.6,131.96,132.6,30.99,4094.11,Rise,2
460,2019-12-23 07-AM,ETHUSD,131.43,132.45,131.43,131.96,42.03,5558.15,Fall,0
461,2019-12-23 06-AM,ETHUSD,132.4,132.46,131.33,131.43,67.92,8956.34,Fall,0
462,2019-12-23 05-AM,ETHUSD,133.55,133.55,132.24,132.4,48.52,6435.56,Rise,2
463,2019-12-23 04-AM,ETHUSD,134.1,134.18,133.46,133.55,7.526,1008.68,Rise,2
464,2019-12-23 03-AM,ETHUSD,134.32,134.32,133.83,134.1,39.23,5257.29,Rise,2
465,2019-12-23 02-AM,ETHUSD,134.21,135.0,134.02,134.32,106.39,14318.76,Rise,2
466,2019-12-23 01-AM,ETHUSD,133.54,134.6,133.43,134.21,59.3,7969.74,Fall,0
467,2019-12-23 12-AM,ETHUSD,132.28,134.71,132.28,133.54,69.31,9239.07,Fall,0
468,2019-12-22 11-PM,ETHUSD,131.81,132.48,131.73,132.28,24.84,3287.22,Fall,0
469,2019-12-22 10-PM,ETHUSD,132.0,132.07,131.47,131.81,16.16,2127.39,Fall,0
470,2019-12-22 09-PM,ETHUSD,133.03,133.23,131.99,132.0,6.197,819.6,Rise,2
471,2019-12-22 08-PM,ETHUSD,132.34,133.35,132.09,133.03,167.68,22276.75,Rise,2
472,2019-12-22 07-PM,ETHUSD,131.19,132.41,131.19,132.34,101.37,13383.12,Fall,0
473,2019-12-22 06-PM,ETHUSD,130.6,131.79,130.35,131.19,99.57,13060.21,Fall,0
474,2019-12-22 05-PM,ETHUSD,129.73,131.08,129.73,130.6,209.03,27224.38,Fall,0
475,2019-12-22 04-PM,ETHUSD,129.63,130.36,129.51,129.73,50.46,6550.85,Fall,0
476,2019-12-22 03-PM,ETHUSD,129.44,129.63,129.44,129.63,5.709,739.3,Fall,0
477,2019-12-22 02-PM,ETHUSD,129.68,129.68,129.44,129.44,2.072,268.3,Fall,0
478,2019-12-22 01-PM,ETHUSD,129.6,129.68,129.6,129.68,8.429,1092.91,Rise,2
479,2019-12-22 12-PM,ETHUSD,129.22,129.6,129.18,129.6,7.0889999999999995,917.75,Fall,0
480,2019-12-22 11-AM,ETHUSD,129.35,129.51,129.22,129.22,9.102,1178.09,Fall,0
481,2019-12-22 10-AM,ETHUSD,128.97,129.35,128.97,129.35,14.23,1840.93,Rise,2
482,2019-12-22 09-AM,ETHUSD,129.23,129.23,128.79,128.97,68.14,8798.27,Fall,0
483,2019-12-22 08-AM,ETHUSD,128.93,130.6,128.93,129.23,39.07,5062.56,Rise,2
484,2019-12-22 07-AM,ETHUSD,127.1,128.93,127.1,128.93,10.99,1409.57,Fall,0
485,2019-12-22 06-AM,ETHUSD,127.28,127.28,127.06,127.1,1.274,161.9,Fall,0
486,2019-12-22 05-AM,ETHUSD,127.26,127.34,127.26,127.28,16.38,2084.83,Rise,2
487,2019-12-22 04-AM,ETHUSD,127.23,127.26,127.23,127.26,3.0,381.79,Fall,0
488,2019-12-22 03-AM,ETHUSD,127.48,127.48,127.23,127.23,2.296,292.13,Fall,0
489,2019-12-22 02-AM,ETHUSD,127.48,127.48,127.48,127.48,0.0,0.0,Rise,2
490,2019-12-22 01-AM,ETHUSD,127.48,127.48,127.48,127.48,0.0,0.0,Stag,1
491,2019-12-22 12-AM,ETHUSD,127.11,127.48,127.11,127.48,46.56,5932.67,Stag,1
492,2019-12-21 11-PM,ETHUSD,127.43,127.43,127.11,127.11,3.787,481.5,Fall,0
493,2019-12-21 10-PM,ETHUSD,127.2,127.54,127.2,127.43,4.2860000000000005,546.51,Rise,2
494,2019-12-21 09-PM,ETHUSD,127.32,127.55,127.04,127.2,22.61,2876.11,Fall,0
495,2019-12-21 08-PM,ETHUSD,127.18,127.33,127.15,127.32,5.8839999999999995,748.45,Rise,2
496,2019-12-21 07-PM,ETHUSD,127.18,127.18,127.18,127.18,0.0,0.0,Fall,0
497,2019-12-21 06-PM,ETHUSD,127.43,127.6,127.18,127.18,19.38,2469.71,Stag,1
498,2019-12-21 05-PM,ETHUSD,127.49,127.49,127.34,127.43,0.3787,48.24,Rise,2
499,2019-12-21 04-PM,ETHUSD,127.44,127.49,127.44,127.49,10.04,1279.61,Rise,2
500,2019-12-21 03-PM,ETHUSD,127.49,127.49,127.44,127.44,0.1012,12.9,Fall,0
501,2019-12-21 02-PM,ETHUSD,127.06,127.49,127.06,127.49,18.8,2389.77,Rise,2
502,2019-12-21 01-PM,ETHUSD,127.83,127.83,127.06,127.06,5.069,644.18,Fall,0
503,2019-12-21 12-PM,ETHUSD,128.0,128.0,127.45,127.83,1.817,231.71,Rise,2
504,2019-12-21 11-AM,ETHUSD,127.02,128.0,126.99,128.0,1215.72,155580.57,Rise,2
505,2019-12-21 10-AM,ETHUSD,126.66,127.02,126.66,127.02,1.0,127.02,Fall,0
506,2019-12-21 09-AM,ETHUSD,127.2,127.4,126.66,126.66,27.26,3461.65,Fall,0
507,2019-12-21 08-AM,ETHUSD,127.07,127.2,127.07,127.2,10.64,1353.76,Rise,2
508,2019-12-21 07-AM,ETHUSD,127.46,127.56,127.02,127.07,34.31,4369.22,Fall,0
509,2019-12-21 06-AM,ETHUSD,127.76,127.76,127.46,127.46,8.631,1100.34,Rise,2
510,2019-12-21 05-AM,ETHUSD,128.2,128.2,127.76,127.76,6.3,804.88,Rise,2
511,2019-12-21 04-AM,ETHUSD,128.2,128.2,128.2,128.2,0.0,0.0,Rise,2
512,2019-12-21 03-AM,ETHUSD,128.2,128.2,128.2,128.2,0.0,0.0,Stag,1
513,2019-12-21 02-AM,ETHUSD,128.2,128.2,128.2,128.2,0.0,0.0,Stag,1
514,2019-12-21 01-AM,ETHUSD,128.2,128.2,128.2,128.2,0.0,0.0,Stag,1
515,2019-12-21 12-AM,ETHUSD,128.45,128.45,128.2,128.2,0.1748,22.4,Stag,1
516,2019-12-20 11-PM,ETHUSD,128.23,128.45,128.23,128.45,1.055,135.54,Rise,2
517,2019-12-20 10-PM,ETHUSD,128.24,128.36,127.9,128.23,25.44,3256.67,Fall,0
518,2019-12-20 09-PM,ETHUSD,128.22,128.24,128.22,128.24,3.447,442.04,Rise,2
519,2019-12-20 08-PM,ETHUSD,128.02,128.22,128.02,128.22,0.08008,10.27,Fall,0
520,2019-12-20 07-PM,ETHUSD,127.97,128.17,127.96,128.02,26.12,3344.49,Fall,0
521,2019-12-20 06-PM,ETHUSD,127.76,128.1,127.76,127.97,42.71,5468.23,Fall,0
522,2019-12-20 05-PM,ETHUSD,127.8,128.26,127.61,127.76,27.95,3575.99,Fall,0
523,2019-12-20 04-PM,ETHUSD,127.0,127.8,126.91,127.8,165.57,21083.08,Rise,2
524,2019-12-20 03-PM,ETHUSD,128.48,129.14,127.0,127.0,48.94,6282.66,Fall,0
525,2019-12-20 02-PM,ETHUSD,128.2,128.48,127.18,128.48,30.77,3923.65,Rise,2
526,2019-12-20 01-PM,ETHUSD,128.26,128.26,128.04,128.2,4.873,624.29,Fall,0
527,2019-12-20 12-PM,ETHUSD,127.38,128.41,127.27,128.26,71.6,9143.65,Rise,2
528,2019-12-20 11-AM,ETHUSD,127.04,127.38,127.04,127.38,3.2239999999999998,410.51,Fall,0
529,2019-12-20 10-AM,ETHUSD,127.6,127.6,126.82,127.04,6.002000000000001,762.5,Fall,0
530,2019-12-20 09-AM,ETHUSD,126.9,127.6,126.9,127.6,31.27,3984.68,Rise,2
531,2019-12-20 08-AM,ETHUSD,127.04,127.11,126.77,126.9,7.381,936.61,Fall,0
532,2019-12-20 07-AM,ETHUSD,126.3,127.04,126.3,127.04,7.596,961.95,Rise,2
533,2019-12-20 06-AM,ETHUSD,125.79,126.34,125.79,126.3,59.3,7491.69,Fall,0
534,2019-12-20 05-AM,ETHUSD,126.92,126.92,125.79,125.79,29.82,3761.75,Fall,0
535,2019-12-20 04-AM,ETHUSD,126.89,126.92,126.89,126.92,0.9,114.23,Rise,2
